Book ID,Title,Author,Image URL,Book URL,Description,Age,Genres
1331,Արա Գեղեցիկ և Շամիրամ,Զորայր Խալափյան,https://zangakbookstore.am/media/products/300x0/fa627f70ca94458b2208fdb64916aa89.jpg,https://zangakbookstore.am/ara-gekhetsik,"Թեպետ «Արա Գեղեցիկ և Շամիրամ» վիպասքը հեղինակն անվանել է սիրավեպ, սակայն այն հավասարապես դիտարկելի է նաև պատմավեպի ժանրային տիրույթում: Գրականագիտության մեջ այս վեպի առիթով կիրառվել է «դիցաբանական սիրավեպ» ժանրային բնորոշումը: Ըստ էության, այս վեպում Զորայր Խալափյանը մի կողմից՝ ընդարձակում է մեզ հայտնի առասպելի այսպես կոչված՝ սյուժետային սահմանները՝ փորձելով ստեղծել նոր ու ճշմարտանման առասպել, մյուս կողմից՝ վեպի բազմաթիվ կերպարներ ու իրադարձություններ հավաստի են՝ այդ կերպ առասպելի ստեղծումը վերածելով նաև պատմության գեղարվեստականացման:",14.0,"Պատմական գեղարվեստական գրականություն, Կենսագրություն"
1332,Հավաքորդը,Ջոն Ֆաուլզ,https://zangakbookstore.am/media/products/300x0/59ead926ffe9d6133c46edede4adf09a.jpg,https://zangakbookstore.am/havaqordy,"Եվրոպական գրականության հռչակավոր նմուշների մեկը՝ «Հավաքորդը», Ջոն Ֆաուլզի առաջին հրատարակված վեպն է, որը մեծ համբավ բերեց նրան՝ համեստ դասավանդողից վերածելով լուրջ գրողի: Ձևով սա կամերային հոգեբանական թրիլեր է (թիթեռների հավաքորդ մոլագարն առևանգում է իր հավանած աղջկան՝ ապագա նկարչուհու, և փակի տակ պահում նրան՝ ասես դարձնելով իր հավաքածուի ամենակարևոր նմուշը), բայց հեղինակը սյուժետային այս հենքի վրա հմուտ ճարտարապետի պես բազմաշերտ կառույց է բարձրացրել: Հերոսների սուր անտագոնիզմը մի շարք պլաններ ունի՝ սոցիալական (դասային անհավասարություն), հոգեբանական, գրական ու մշակութաբանական (զուգորդում Շեքսպիրի «Փոթորիկ» պիեսի հետ, դատողություններ արվեստի, մասնավորապես կերպարվեստի մասին) և ընդգրկուն փիլիսոփայական ասպեկտներ: Ի լրումն՝ գիրքը գրված է մերթ մի, մերթ էլ մյուս կերպարի անունից, որոնք լիովին տարբեր մարդիկ են իրենց աշխարհընկալմամբ ու պատկերացումներով:",16.0,"Կենսագրություն, Դրամա"
1333,Նիկողոս Սարաֆեան․ Ի խույզ կորուսյալ միջավայրի,Դավիթ Մոսինյան,https://zangakbookstore.am/media/products/300x0/ca4d45656cd82b126ac134fdc212b710.jpg,https://zangakbookstore.am/nikokhos-sarafean-i-khuyz-korusyal-mijavayri,,16.0,Unknown
1334,Ակորդներ պատերազմի սիմֆոնիայից,Նոնա Բադալյան,https://zangakbookstore.am/media/products/300x0/43eb19184073c72094292125d4939593.jpg,https://zangakbookstore.am/akordner-paterazmi-simfoniayits,,16.0,Unknown
1335,Սիրո և այլ դևերի մասին,Գաբրիել Գարսիա Մարկես,https://zangakbookstore.am/media/products/300x0/4e9f6707a7f891ca165f6ad820b34814.jpg,https://zangakbookstore.am/siro-ev-ayl-deveri-masin,"XVIII դարի ստրկատիրական Ամերիկայի շքեղության և անկման մեջ է հյուսվել Սյերվա Մարիայի՝ 12-ամյա մարքիզուհու տխուր պատմությունը, որը տատի միջոցով փոխանցվել է մեծանուն գրողին և դարձել վեպ: Ծնվելուց ի վեր ծնողներից մերժված փոքրիկ մարքիզուհին կատաղած շան կծոցի պատճառով ընկնում է դիվահարության կասկածի տակ, փակվում մենաստանում և իր ապրած կարճ կյանքի ընթացքում բախվում ժամանակի նախապաշարմունքներին ու տգիտությանը, կրոնավորների անհասկացողությանն ու անողոքությանը, Ինկվիզիցիայի սարսափներին ու անհույս սիրո անսահման ցավին։",16.0,"Ռոմանս, Թրիլլեր"
1336,Խոսքի գույնը - Цвет слова,Նոնա Գաբրիելյան,https://zangakbookstore.am/media/products/300x0/5c2640c006e7e0d83a9353e3f5d2612d.jpeg,https://zangakbookstore.am/khosqi-guyny-tsvet-slova,,16.0,Unknown
1337,Հուշատետրը,Նիկոլաս Սփարքս,https://zangakbookstore.am/media/products/300x0/1579b5f953b31304d565c8e1c641fd31.jpg,https://zangakbookstore.am/hushatetry,,16.0,Unknown
1338,Հաֆեզ․ Գազելներ,Հաֆեզ,https://zangakbookstore.am/media/products/300x0/162c0d0c6a8231703e6ca4f4b7e30b4c.jpeg,https://zangakbookstore.am/hafez-gazelner,,16.0,Unknown
1339,Օմար Խայյամ․ Քառյակներ,Օմար Խայամ,https://zangakbookstore.am/media/products/300x0/b09885a85547cd4316a01b6d3345fcfb.jpeg,https://zangakbookstore.am/omar-khayyam-qaryakner,,16.0,Unknown
1340,Եռագույն խոհեր,Ռուզան Միրզոյան,https://zangakbookstore.am/media/products/300x0/adade92a7b8572d1ba681f2fd75d2045.jpeg,https://zangakbookstore.am/eraguyn-khoher,,16.0,Unknown
1341,Առաջին օրը գյուղում,Ռուզան Միրզոյան,https://zangakbookstore.am/media/products/300x0/75df6b7c842d2ee7275d2cd1188a32d9.jpeg,https://zangakbookstore.am/arajin-ory-gyukhum,"The collaborative work of Tom Apostol and Mamikon Mnatsakanian has been lauded for its clarity and originality. In this volume the authors present an impressive collection of geometric results that reveal surprising connections between lengths, areas and volumes in various shapes, and allow one to compute difficult integrals, all using intuitive visual calculations. One noteworthy idea that the reader will encounter is Mamikon's Sweeping Tangent Theorem from which the authors obtain a visual derivation of the property that the length of an arc of a catenary is proportional to the area under the arc. This is one of many 'proofs without words' contained within. In addition, a variety of results are derived visually for cycloids, conic sections, and many more geometric objects. As befits a book that emphasises visual thinking, the text is beautifully illustrated. This is a book that will inspire students and enrich any geometry or calculus course.",16.0,"Երիտասարդական, Պատմական գեղարվեստական գրականություն"
1342,Արտավազդ - կոշտ,Հայկ Խաչատրյան,https://zangakbookstore.am/media/products/300x0/1328ec37eda7990d8a5ae6df0b10c2c0.jpg,https://zangakbookstore.am/artavazd,,14.0,Unknown
1343,Սրտի թևերով,Ալինա Ռոբերտի,https://zangakbookstore.am/media/products/300x0/57190646aa8ec7435d9afe97c7335720.jpeg,https://zangakbookstore.am/srti-teverov,,16.0,Unknown
1344,Զորաց գանձեր,Երազամոյն,https://zangakbookstore.am/media/products/300x0/95209c277895228d60da2c45fd2ba594.jpeg,https://zangakbookstore.am/zorats-gandzer,"Վահագի քննասիրությունը նրան անսպասելիորեն ներքաշում է գանձախուզության՝ սրընթաց զարգացող արկածների մեջ։ Գերբնական զորություններ խոստացող գանձերը գտնելու համար հերոսն իր հավատարիմ ընկերոջ հետ ստիպված է լինում լուծել բազում առեղծվածներ ու բացահայտել թաքնախորհուրդ եղբայրության կողմից հազարամյակներ իվեր մայրաքաղաքում կոծկած դարավոր գաղտնիքները։ Գաղտնազերծված առեղծվածների տված գիտելիքները մեկընդմիշտ փոխում են նրանց իրականությունը ու աշխարհընկալումը՝ դրդելով ընկերներին վտանգավոր, բայց գրավիչ հակամարտության, որը շարունակվում է հազարամյակներ ու պիտի ավարտվի իրական բարու հաղթանակով։ Հերոսների հետ ճանապարհորդի՛ր ժամանակի հոսքով դեպի անցյալի գաղտնիքները, գտի՛ր Զօրաց Գանձերը, քողազերծի՛ր պահապան հսկաներին, բացահայտի՛ր իրականության սքողված դարձերեսը ու ձևավորի՛ր ապագայի նոր իրականությունը քո պատկերացմամբ։ Ժանրերը՝ Գիտաֆանտաստիկ, կոնսպիրատիվ, էզոթերիկ, դետեկտիվ, քվեսթ։",14.0,"Արկածային, Թրիլլեր"
1345,Մոռացված սպանություն,Ագաթա Քրիստի,https://zangakbookstore.am/media/products/300x0/ca1349308d986e4440bdd5046991cdd6.jpg,https://zangakbookstore.am/moratsvats-spanutyun,"«Մոռացված սպանությունը» Ագաթա Քրիստիի հերթական վեպերից է, որում հանդես է գալիս միսս Մարփլը: Այն նաև վերջին վեպն է՝ հետմահու հրատարակված:

Գվենդա Ռիդն ամուսնու հետ որոշում է տուն գնել Անգլիայում: Բայց երիտասարդ աղջիկը կասկածում է, որ նա ժամանակին ապրել է այդ տանը և նույնիսկ տեսել՝ ինչպես է այդ տանը սպանություն կատարվում: Աղջիկն արդեն սկսում է կարծել, թե խելագարվում է, մինչդեռ միսս Մարփլը համոզված է, որ սպանություն եղել է, և օգնում է երիտասարդ զույգին թույլ չտալ, որ անցյալում կատարված սպանությունը մնա չբացահայտված:",14.0,"Դետեկտիվ, Առեղծված"
1346,Երջանիկներն ընթերցում են և սրճում,Անյես Մարտեն-Լյուգան,https://zangakbookstore.am/media/products/300x0/d7d637391291013593f67a863e30017e.jpg,https://zangakbookstore.am/erjaniknern-yntertsum-en-ev-srchum,"Այս պատմությունն անտարբեր չի թողնի սիրային դրամայի սիրահարներին: 30-ամյա Դիանան դժբախտ պատահարի հետեւանքով կորցնում է ամուսնուն և  5-ամյա դստերը: «Երջանիկները ընթերցում են եւ սրճում» անունով գրական սրճարան ունեցող կնոջ համար կյանքը նույն պահին վերջանում է: Ինչպե՞ս ամոքել վիշտը, երբ ապրելու փոխարեն երազում ես մեռնել: Հոգեբան Անյես Մարտեն-Լյուգանը, այս վեպը գրելիս, գործի է դրել իր մասնագիտական հմտություններն ու ներթափանցել իր ստեղծած կերպարի հոգեվիճակի մեջ՝ ներկայացնելով փխրուն կնոջ ապրումների բոլոր երանգները:",16.0,"Դրամա, Ռոմանս"
1347,Տիգրան Մեծ,Հայկ Խաչատրյան,https://zangakbookstore.am/media/products/300x0/e4165ec1a0bf78d7a8608efc308d30c9.jpg,https://zangakbookstore.am/tigran-mets-3,,14.0,Unknown
1348,Ընկեր գինին և եղբայր ծխախոտը,Նշան Պէշիկթաշլեան,https://zangakbookstore.am/media/products/300x0/0e83cb8b63f54665f81f634072b4b1e6.jpg,https://zangakbookstore.am/ynker-ginin-ev-ekhbayr-tskhakhoty,,16.0,Unknown
1349,Խինդ ու սեր,Արթուր Օհանյան,https://zangakbookstore.am/media/products/300x0/5fbb73659170f158078add16e20950b6.jpg,https://zangakbookstore.am/khind-u-ser,,16.0,Unknown
1350,Արևի լույսը,Ռոլիետա Բադասյան,https://zangakbookstore.am/media/products/300x0/65573448aea0cc6a8f67980cd0e30647.jpeg,https://zangakbookstore.am/arevi-luysy,,16.0,Unknown
1351,Ռուսական անթոլոգիա,,https://zangakbookstore.am/media/products/300x0/46c2107e455162bf7296e7a85a26be72.jpeg,https://zangakbookstore.am/rusakan-antologia,,16.0,Unknown
1352,Սիլֆի նուրբ երազանքները,Վահան Անդրեասյան,https://zangakbookstore.am/media/products/300x0/62bf965256008540b0bd200b87e4b94b.jpeg,https://zangakbookstore.am/silfi-nurb-erazanqnery,,16.0,Unknown
1353,Նարնջագույն նոտաներ,Նադյա Վիի,https://zangakbookstore.am/media/products/300x0/b7c6f43c5827ec7a55c2025991ee9ec5.jpeg,https://zangakbookstore.am/narnjaguyn-notaner,,16.0,Unknown
1354,Մարտի խելագարություն,Տաթև Աթանես,https://zangakbookstore.am/media/products/300x0/a48e562d53cb5c42545ae64bb9e664ed.jpeg,https://zangakbookstore.am/marti-khelagarutyun,,16.0,Unknown
1355,Ժամանակի վարպետը,Մեսրոպ Մարկոսյան,https://zangakbookstore.am/media/products/300x0/19c07b1cb280444bdaf4fb51961b7e61.jpeg,https://zangakbookstore.am/zhamanaki-varpety,,16.0,Unknown
